nom;code_postal;latitude;longitude
Thégra;46500;44.824;1.752
Thémines;46120;44.736;1.821
Théminettes;46120;44.718;1.85
Tour-de-Faure;46330;44.476;1.686
Touzac;46700;44.496;1.06
Trespoux-Rassiels;46090;44.422;1.358
Ussel;46240;44.592;1.496
Uzech;46310;44.593;1.386
Varaire;46260;44.368;1.718
Vaylats;46230;44.325;1.65
Vayrac;46110;44.945;1.693
Viazac;46100;44.652;2.073
Vidaillac;46260;44.346;1.819
Le Vigan;46300;44.74;1.452
Villesèque;46090;44.398;1.314
Vire-sur-Lot;46700;44.488;1.098
Mayrac;46200;44.9;1.546
Bessonies;46210;44.808;2.144
Saint-Jean-Lagineste;46400;44.825;1.852
Saint-Pierre-Lafeuille;46090;44.518;1.454
Agen;47000;44.203;0.626
Agmé;47350;44.489;0.34
Agnac;47800;44.641;0.383
Aiguillon;47190;44.301;0.358
Allemans-du-Dropt;47800;44.623;0.286
Allez-et-Cazeneuve;47110;44.382;0.628
Allons;47420;44.193;-0.08
Ambrus;47160;44.231;0.246
Andiran;47170;44.102;0.286
Antagnac;47700;44.356;-0.002
Anthé;47370;44.374;0.955
Anzex;47700;44.286;0.17
Argenton;47250;44.384;0.067
Armillac;47800;44.556;0.39
Astaffort;47220;44.065;0.658
Aubiac;47310;44.138;0.568
Auradou;47140;44.341;0.815
Auriac-sur-Dropt;47120;44.654;0.244
Bajamont;47480;44.259;0.702
Baleyssagues;47120;44.682;0.149
Barbaste;47230;44.159;0.244
Bazens;47130;44.268;0.427
Beaugas;47290;44.511;0.623
Beaupuy;47200;44.533;0.145
Beauville;47470;44.275;0.896
Beauziac;47700;44.314;0.033
Bias;47300;44.41;0.67
Birac-sur-Trec;47200;44.487;0.26
Blanquefort-sur-Briolance;47500;44.609;0.96
Blaymont;47470;44.295;0.859
Boé;47550;44.17;0.647
Bon-Encontre;47240;44.208;0.689
Boudy-de-Beauregard;47290;44.544;0.678
Bouglon;47250;44.404;0.1
Bourgougnague;47410;44.619;0.42
Bourlens;47370;44.425;0.973
Bournel;47210;44.632;0.677
Bourran;47320;44.333;0.403
Boussès;47420;44.154;0.082
Brax;47310;44.202;0.558
Bruch;47130;44.207;0.405
Brugnac;47260;44.451;0.453
Buzet-sur-Baïse;47160;44.254;0.302
Cahuzac;47330;44.66;0.562
Calignac;47600;44.136;0.417
Calonges;47430;44.373;0.226
Cambes;47350;44.596;0.278
Cancon;47290;44.547;0.628
Casseneuil;47440;44.448;0.622
Cassignas;47340;44.3;0.781
Castelculier;47240;44.188;0.711
Casteljaloux;47700;44.312;0.084
Castella;47340;44.314;0.684
Castelmoron-sur-Lot;47260;44.408;0.481
Castelnaud-de-Gratecambe;47290;44.502;0.683
Castelnau-sur-Gupie;47180;44.58;0.14
Castillonnès;47330;44.639;0.606
Caubeyres;47160;44.258;0.217
Caubon-Saint-Sauveur;47120;44.593;0.184
Caudecoste;47220;44.119;0.737
Caumont-sur-Garonne;47430;44.427;0.18
Cauzac;47470;44.275;0.822
Cavarc;47330;44.682;0.642
Cazideroque;47370;44.404;0.93
Clairac;47320;44.371;0.386
Clermont-Dessous;47130;44.249;0.456
Clermont-Soubiran;47270;44.141;0.849
Cocumont;47250;44.454;0.034
Colayrac-Saint-Cirq;47450;44.232;0.567
Condezaygues;47500;44.488;0.909
Coulx;47260;44.474;0.467
Courbiac;47370;44.376;1.04
Cours;47360;44.326;0.593
Couthures-sur-Garonne;47180;44.52;0.068
La Croix-Blanche;47340;44.29;0.693
Cuq;47220;44.081;0.716
Cuzorn;47500;44.547;0.949
Damazan;47160;44.289;0.275
Dausse;47140;44.388;0.889
Dévillac;47210;44.608;0.808
Dolmayrac;47110;44.357;0.592
Dondas;47470;44.24;0.853
Doudrac;47210;44.664;0.68
Douzains;47330;44.636;0.552
Durance;47420;44.157;0.163
Duras;47120;44.676;0.201
Engayrac;47470;44.253;0.9
Escassefort;47350;44.552;0.232
Esclottes;47120;44.715;0.15
Espiens;47600;44.173;0.383
Estillac;47310;44.169;0.577
Fals;47220;44.105;0.689
Fargues-sur-Ourbise;47700;44.23;0.158
Fauguerolles;47400;44.446;0.244
Fauillet;47400;44.425;0.291
Ferrensac;47330;44.642;0.639
Feugarolles;47230;44.218;0.361
Fieux;47600;44.1;0.424
Fongrave;47260;44.405;0.53
Foulayronnes;47510;44.253;0.637
Fourques-sur-Garonne;47200;44.455;0.154
Francescas;47600;44.068;0.428
Fréchou;47600;44.084;0.335
Frégimont;47360;44.277;0.463
Frespech;47140;44.315;0.823
Fumel;47500;44.508;0.98
Galapian;47190;44.299;0.412
Gaujac;47200;44.491;0.116
Gavaudun;47150;44.569;0.893
Gontaud-de-Nogaret;47400;44.462;0.292
Granges-sur-Lot;47260;44.367;0.47
Grateloup-Saint-Gayrand;47400;44.418;0.395
Grayssas;47270;44.157;0.866
Grézet-Cavagnan;47250;44.38;0.126
Guérin;47250;44.412;0.059
Hautefage-la-Tour;47340;44.342;0.773
Hautesvignes;47400;44.46;0.347
Houeillès;47420;44.193;0.042
Jusix;47180;44.539;0.049
Labastide-Castel-Amouroux;47250;44.346;0.127
Labretonie;47350;44.49;0.373
Lacapelle-Biron;47150;44.6;0.899
Lacaussade;47150;44.505;0.823
Lacépède;47360;44.319;0.481
Lachapelle;47350;44.574;0.26
Lafitte-sur-Lot;47320;44.354;0.437
Lafox;47240;44.165;0.699
Lagarrigue;47190;44.29;0.385
Lagruère;47400;44.398;0.265
Lagupie;47180;44.568;0.111
Lalandusse;47330;44.66;0.524
Lamontjoie;47310;44.07;0.538
Lannes;47170;44.023;0.286
Laparade;47260;44.408;0.439
Laperche;47800;44.546;0.415
Laplume;47310;44.117;0.539
Laroque-Timbaut;47340;44.277;0.756
Lasserre;47600;44.074;0.386
Laugnac;47360;44.3;0.609
Laussou;47150;44.577;0.78
Lauzun;47410;44.645;0.47
Lavardac;47230;44.183;0.302
Lavergne;47800;44.585;0.414
Layrac;47390;44.121;0.655
Lédat;47300;44.447;0.667
Lévignac-de-Guyenne;47120;44.622;0.204
Leyritz-Moncassin;47700;44.333;0.176
Longueville;47200;44.463;0.22
Loubès-Bernac;47120;44.734;0.311
Lougratte;47290;44.59;0.624
Lusignan-Petit;47360;44.262;0.517
Madaillan;47360;44.277;0.581
Marcellus;47200;44.48;0.076
Marmande;47200;44.506;0.172
Marmont-Pachas;47220;44.093;0.59
Le Mas-d'Agenais;47430;44.399;0.2
Masquières;47370;44.407;1.042
Massels;47140;44.317;0.856
Massoulès;47140;44.34;0.871
Mauvezin-sur-Gupie;47200;44.561;0.176
Mazières-Naresse;47210;44.656;0.708
Meilhan-sur-Garonne;47180;44.507;0.029
Mézin;47170;44.06;0.267
Miramont-de-Guyenne;47800;44.583;0.356
Moirax;47310;44.14;0.608
Monbahus;47290;44.539;0.525
Monbalen;47340;44.314;0.739
Moncaut;47310;44.144;0.497
Monclar;47380;44.444;0.521
Moncrabeau;47600;44.041;0.368
Monflanquin;47150;44.52;0.758
Montgaillard-en-Albret;47230;44.21;0.296
Monheurt;47160;44.333;0.306
Monségur;47150;44.484;0.878
Monsempron-Libos;47500;44.501;0.931
Montagnac-sur-Auvignon;47600;44.166;0.457
Montagnac-sur-Lède;47150;44.538;0.847
Montastruc;47380;44.495;0.519
Montauriol;47330;44.613;0.581
Montaut;47210;44.606;0.682
Montayral;47500;44.468;0.983
Montesquieu;47130;44.211;0.452
Monteton;47120;44.613;0.252
Montignac-de-Lauzun;47800;44.569;0.473
Montignac-Toupinerie;47350;44.549;0.352
Montpezat;47360;44.342;0.534
Montpouillan;47200;44.462;0.096
Monviel;47290;44.566;0.547
Moulinet;47290;44.544;0.584
Moustier;47800;44.643;0.301
Nérac;47600;44.132;0.343
Nicole;47190;44.332;0.332
Nomdieu;47600;44.08;0.47
Pailloles;47440;44.475;0.648
Pardaillan;47120;44.668;0.268
Parranquet;47210;44.661;0.816
Le Passage;47520;44.192;0.595
Paulhiac;47150;44.575;0.826
Penne-d'Agenais;47140;44.379;0.839
Peyrière;47350;44.576;0.305
Pindères;47700;44.272;0.0
Pinel-Hauterive;47380;44.463;0.568
Pompiey;47230;44.198;0.207
Pompogne;47420;44.24;0.058
Pont-du-Casse;47480;44.236;0.676
Port-Sainte-Marie;47130;44.26;0.374
Poudenas;47170;44.041;0.2
Poussignac;47700;44.353;0.075
Prayssas;47360;44.294;0.514
Puch-d'Agenais;47160;44.329;0.261
Pujols;47300;44.37;0.698
Puymiclan;47350;44.513;0.315
Puymirol;47270;44.188;0.806
Puysserampion;47800;44.6;0.319
Rayet;47210;44.669;0.769
Razimet;47160;44.352;0.231
Réaup-Lisse;47170;44.1;0.21
La Réunion;47700;44.283;0.118
Rives;47210;44.656;0.738
Romestaing;47250;44.417;0.019
Roquefort;47310;44.176;0.557
Roumagne;47800;44.625;0.342
Ruffiac;47700;44.368;0.037
Saint-Antoine-de-Ficalba;47340;44.341;0.72
Saint-Astier;47120;44.728;0.272
Saint-Aubin;47150;44.475;0.84
Saint-Avit;47350;44.576;0.222
Saint-Barthélemy-d'Agenais;47350;44.524;0.371
Sainte-Bazeille;47180;44.53;0.103
Saint-Caprais-de-Lerm;47270;44.215;0.756
Saint-Colomb-de-Lauzun;47410;44.608;0.478
Sainte-Colombe-de-Duras;47120;44.696;0.12
Sainte-Colombe-de-Villeneuve;47300;44.357;0.657
Sainte-Colombe-en-Bruilhois;47310;44.187;0.516
Saint-Étienne-de-Fougères;47380;44.414;0.559
Saint-Étienne-de-Villeréal;47210;44.612;0.762
Saint-Eutrope-de-Born;47210;44.578;0.708
Saint-Front-sur-Lémance;47500;44.565;0.998
Sainte-Gemme-Martaillac;47250;44.368;0.162
Saint-Géraud;47120;44.623;0.157
Saint-Hilaire-de-Lusignan;47450;44.248;0.533
Saint-Jean-de-Duras;47120;44.689;0.303
Saint-Jean-de-Thurac;47270;44.157;0.74
Saint-Laurent;47130;44.238;0.403
Saint-Léger;47160;44.3;0.314
Saint-Léon;47160;44.287;0.24
Sainte-Livrade-sur-Lot;47110;44.406;0.6
Sainte-Marthe;47430;44.415;0.148
Saint-Martin-Curton;47700;44.331;-0.025
Saint-Martin-de-Beauville;47270;44.229;0.818
Saint-Martin-de-Villeréal;47210;44.641;0.814
Saint-Martin-Petit;47180;44.571;0.091
Sainte-Maure-de-Peyriac;47170;44.01;0.154
Saint-Maurice-de-Lestapel;47290;44.582;0.574
Saint-Maurin;47270;44.216;0.894
Saint-Nicolas-de-la-Balerme;47220;44.131;0.756
Saint-Pardoux-du-Breuil;47200;44.471;0.199
Saint-Pardoux-Isaac;47800;44.612;0.378
Saint-Pastour;47290;44.486;0.602
Saint-Pé-Saint-Simon;47170;44.003;0.094
Saint-Pierre-de-Buzet;47160;44.258;0.27
Saint-Pierre-de-Clairac;47270;44.18;0.752
Saint-Pierre-sur-Dropt;47120;44.649;0.206
Saint-Quentin-du-Dropt;47330;44.681;0.599
Saint-Robert;47340;44.25;0.79
Saint-Romain-le-Noble;47270;44.154;0.777
Saint-Salvy;47360;44.301;0.45
Saint-Sardos;47360;44.339;0.49
Saint-Sauveur-de-Meilhan;47180;44.485;-0.006
Saint-Sernin;47120;44.706;0.239
Saint-Sixte;47220;44.128;0.783
Saint-Sylvestre-sur-Lot;47140;44.418;0.809
Saint-Urcisse;47270;44.164;0.827
Saint-Vincent-de-Lamontjoie;47310;44.093;0.5
Saint-Vite;47500;44.467;0.934
Salles;47150;44.53;0.89
Samazan;47250;44.435;0.11
Sauméjan;47420;44.232;-0.021
Saumont;47600;44.127;0.456
Sauvagnas;47340;44.246;0.75
La Sauvetat-de-Savères;47270;44.231;0.796
La Sauvetat-du-Dropt;47800;44.65;0.332
La Sauvetat-sur-Lède;47150;44.482;0.717
Sauveterre-la-Lémance;47500;44.587;1.038
Sauveterre-Saint-Denis;47220;44.15;0.7
Savignac-de-Duras;47120;44.717;0.184
Savignac-sur-Leyze;47150;44.483;0.793
Ségalas;47410;44.59;0.532
Sembas;47360;44.323;0.646
Sénestis;47430;44.422;0.238
Sérignac-Péboudou;47410;44.616;0.532
Sérignac-sur-Garonne;47310;44.216;0.494
Seyches;47350;44.549;0.292
Sos;47170;44.057;0.125
Soumensac;47120;44.688;0.337
Taillebourg;47200;44.447;0.203
Tayrac;47270;44.206;0.836
Le Temple-sur-Lot;47110;44.375;0.526
Thézac;47370;44.434;1.016
Thouars-sur-Garonne;47230;44.254;0.331
Tombebœuf;47380;44.519;0.452
Tonneins;47400;44.384;0.325
Tourliac;47210;44.684;0.806
Tournon-d'Agenais;47370;44.392;0.996
Tourtrès;47380;44.51;0.418
Trémons;47140;44.418;0.89
Trentels;47140;44.446;0.864
Varès;47400;44.433;0.356
Verteuil-d'Agenais;47260;44.469;0.404
Vianne;47230;44.212;0.323
Villebramar;47380;44.525;0.476
Villefranche-du-Queyran;47160;44.304;0.212
Villeneuve-de-Duras;47120;44.743;0.237
Villeneuve-sur-Lot;47300;44.425;0.742
Villeréal;47210;44.633;0.76
Villeton;47400;44.371;0.279
Virazeil;47200;44.512;0.239
Xaintrailles;47230;44.208;0.257
Saint-Georges;47370;44.442;0.928
Albaret-le-Comtal;48310;44.868;3.144
Albaret-Sainte-Marie;48200;44.886;3.251
Allenc;48190;44.552;3.676
Altier;48800;44.46;3.857
Antrenas;48100;44.588;3.254
Arzenc-d'Apcher;48310;44.845;3.112
Arzenc-de-Randon;48170;44.654;3.615
Peyre en Aubrac;48130;44.723;3.281
Auroux;48600;44.758;3.727
Les Monts-Verts;48200;44.849;3.222
Badaroux;48000;44.54;3.554
Pied-de-Borne;48800;44.481;3.969
Balsièges;48000;44.476;3.441
Banassac-Canilhac;48500;44.432;3.179
Barjac;48000;44.522;3.409
Barre-des-Cévennes;48400;44.254;3.671
Bassurels;48400;44.158;3.605
La Bastide-Puylaurent;48250;44.566;3.888
Les Bessons;48200;44.773;3.243
Blavignac;48200;44.871;3.284
Mont Lozère et Goulet;48190;44.511;3.743
Les Bondons;48400;44.398;3.634
Le Born;48000;44.588;3.559
Brenoux;48000;44.487;3.533
Brion;48310;44.75;3.078
Le Buisson;48100;44.629;3.224
La Canourgue;48500;44.419;3.257
Cassagnas;48400;44.277;3.736
Chadenet;48190;44.512;3.64
Bel-Air-Val-d'Ance;48600;44.856;3.655
Chanac;48230;44.45;3.345
Chastanier;48300;44.723;3.753
Chastel-Nouvel;48000;44.571;3.493
Châteauneuf-de-Randon;48170;44.648;3.686
Chauchailles;48310;44.793;3.074
Chaudeyrac;48170;44.642;3.751
Chaulhac;48140;44.92;3.266
Cheylard-l'Évêque;48300;44.632;3.81
Bédouès-Cocurès;48400;44.354;3.62
Le Collet-de-Dèze;48160;44.255;3.925
Cubières;48190;44.475;3.787
Cubiérettes;48190;44.444;3.788
Cultures;48230;44.491;3.381
Esclanèdes;48230;44.481;3.367
La Fage-Montivernoux;48310;44.747;3.152
La Fage-Saint-Julien;48200;44.799;3.208
Florac Trois Rivières;48400;44.316;3.583
Fontans;48700;44.745;3.376
Fournels;48310;44.812;3.129
Fraissinet-de-Fourques;48400;44.209;3.531
Gabriac;48110;44.178;3.711
Gabrias;48100;44.553;3.379
Gatuzières;48150;44.195;3.498
Grandrieu;48600;44.778;3.641
Grandvals;48260;44.731;3.052
Grèzes;48100;44.516;3.344
Les Hermaux;48340;44.524;3.132
Hures-la-Parade;48150;44.248;3.387
Ispagnac;48320;44.398;3.532
Julianges;48140;44.936;3.319
Lajo;48120;44.829;3.44
Langogne;48300;44.724;3.834
Lanuéjols;48000;44.49;3.588
Laubert;48170;44.597;3.645
Les Laubies;48700;44.702;3.442
Laval-du-Tarn;48500;44.374;3.345
Luc;48250;44.637;3.866
Prinsuéjols-Malbouzon;48270;44.707;3.13
La Malène;48210;44.302;3.314
Le Malzieu-Forain;48140;44.87;3.39
Le Malzieu-Ville;48140;44.863;3.336
Marchastel;48260;44.642;3.108
Marvejols;48100;44.558;3.288
Massegros Causses Gorges;48500;44.294;3.159
Mende;48000;44.53;3.481
Meyrueis;48150;44.172;3.452
Moissac-Vallée-Française;48110;44.158;3.791
Molezon;48110;44.219;3.695
Bourgs sur Colagne;48100;44.511;3.226
Montbel;48170;44.596;3.712
Montrodat;48100;44.558;3.33
Nasbinals;48260;44.644;3.049
Naussac-Fontanes;48300;44.757;3.8
Noalhac;48310;44.799;3.115
Palhers;48100;44.52;3.308
La Panouse;48600;44.737;3.588
Paulhac-en-Margeride;48140;44.944;3.385
Pelouse;48000;44.572;3.607
Pierrefiche;48300;44.685;3.732
Le Pompidou;48110;44.204;3.66
Pont de Montvert - Sud Mont Lozère;48220;44.374;3.769
Pourcharesses;48800;44.434;3.899
Prévenchères;48800;44.519;3.92
Prunières;48200;44.817;3.335
Recoules-d'Aubrac;48260;44.693;3.037
Recoules-de-Fumas;48100;44.632;3.333
Lachamp-Ribennes;48100;44.65;3.386
Monts-de-Randon;48700;44.624;3.489
Rimeize;48200;44.765;3.317
Rocles;48300;44.703;3.786
Rousses;48400;44.194;3.574
Le Rozier;48150;44.195;3.218
Saint-Alban-sur-Limagnole;48120;44.797;3.403
Saint-André-Capcèze;48800;44.418;3.942
Saint-André-de-Lancize;48240;44.274;3.795
Saint-Bauzile;48000;44.469;3.491
Saint-Bonnet-de-Chirac;48100;44.504;3.277
Saint Bonnet-Laval;48600;44.817;3.722
Saint-Chély-d'Apcher;48200;44.813;3.275
Mas-Saint-Chély;48210;44.309;3.414
Sainte-Croix-Vallée-Française;48110;44.186;3.742
Saint-Denis-en-Margeride;48700;44.741;3.474
Gorges du Tarn Causses;48210;44.378;3.419
Saint-Étienne-du-Valdonnez;48000;44.442;3.574
Saint-Étienne-Vallée-Française;48330;44.171;3.857
Sainte-Eulalie;48120;44.784;3.484
Saint-Flour-de-Mercoire;48300;44.681;3.829
Saint-Frézal-d'Albuges;48170;44.581;3.767
Ventalon en Cévennes;48160;44.294;3.867
Saint-Gal;48700;44.668;3.416
Saint-Germain-de-Calberte;48370;44.222;3.81
Saint-Germain-du-Teil;48340;44.482;3.172
Sainte-Hélène;48190;44.52;3.603
Saint-Hilaire-de-Lavit;48160;44.253;3.854
Saint-Jean-la-Fouillouse;48170;44.71;3.69
Saint-Juéry;48310;44.83;3.084
Saint-Julien-des-Points;48160;44.26;3.961
Saint-Laurent-de-Muret;48100;44.599;3.175
Cans et Cévennes;48400;44.274;3.606
Saint-Laurent-de-Veyrès;48310;44.767;3.123
Saint-Léger-de-Peyre;48100;44.604;3.306
Saint-Léger-du-Malzieu;48140;44.899;3.316
Saint-Martin-de-Boubaux;48160;44.194;3.918
Saint-Martin-de-Lansuscle;48110;44.223;3.751
Saint-Michel-de-Dèze;48160;44.24;3.885
Saint-Paul-le-Froid;48600;44.795;3.541
Saint-Pierre-de-Nogaret;48340;44.488;3.127
Saint-Pierre-des-Tripiers;48150;44.224;3.27
Saint-Pierre-le-Vieux;48200;44.845;3.306
Saint-Privat-de-Vallongue;48240;44.285;3.824
Saint-Privat-du-Fau;48140;44.919;3.356
Saint-Saturnin;48500;44.405;3.197
Saint-Sauveur-de-Ginestoux;48170;44.702;3.615
Les Salelles;48230;44.485;3.274
Les Salces;48100;44.561;3.136
Serverette;48700;44.7;3.392
Termes;48310;44.826;3.169
La Tieule;48500;44.383;3.162
Trélans;48340;44.52;3.094
Vebron;48400;44.255;3.544
Vialas;48220;44.343;3.89
Villefort;48800;44.444;3.93
Allonnes;49650;47.304;0.011
Tuffalun;49700;47.257;-0.337
Angers;49000;47.477;-0.556
Angrie;49440;47.578;-0.968
Antoigné;49260;47.078;-0.132
Armaillé;49420;47.714;-1.138
Artannes-sur-Thouet;49260;47.202;-0.097
Aubigné-sur-Layon;49540;47.212;-0.473
Avrillé;49240;47.506;-0.601
Baracé;49430;47.643;-0.358
Baugé-en-Anjou;49150;47.547;-0.109
Beaucouzé;49070;47.474;-0.634
Beaufort-en-Anjou;49250;47.436;-0.207
Beaulieu-sur-Layon;49750;47.319;-0.6
Beaupréau-en-Mauges;49600;47.213;-0.984
Bécon-les-Granits;49370;47.5;-0.799
Bégrolles-en-Mauges;49122;47.133;-0.932
Béhuard;49170;47.377;-0.654
Blaison-Saint-Sulpice;49320;47.391;-0.38
Blou;49160;47.363;-0.054
Bouchemaine;49080;47.431;-0.627
Bouillé-Ménard;49520;47.738;-0.969
Bourg-l'Évêque;49520;47.733;-1.015
Brain-sur-Allonnes;49650;47.306;0.071
La Breille-les-Pins;49390;47.351;0.084
Briollay;49125;47.576;-0.498
Brissac Loire Aubance;49320;47.342;-0.441
Brossay;49700;47.168;-0.216
Candé;49440;47.558;-1.035
Cantenay-Épinard;49460;47.538;-0.566
Carbay;49420;47.732;-1.226
Cernusson;49310;47.168;-0.482
Les Cerqueux;49360;47.006;-0.641
Bellevigne-les-Châteaux;49400;47.207;-0.071
Challain-la-Potherie;49440;47.632;-1.072
Chalonnes-sur-Loire;49290;47.35;-0.773
Chambellay;49220;47.689;-0.694
Chenillé-Champteussé;49220;47.67;-0.654
Champtocé-sur-Loire;49123;47.43;-0.875
Orée d'Anjou;49270;47.322;-1.26
Chanteloup-les-Bois;49340;47.085;-0.692
La Chapelle-Saint-Laud;49140;47.614;-0.298
Les Hauts-d'Anjou;49330;47.684;-0.496
Chaudefonds-sur-Layon;49290;47.325;-0.722
Terranjou;49380;47.274;-0.44
Chazé-sur-Argos;49500;47.615;-0.898
Cheffes;49125;47.625;-0.52
Chemillé-en-Anjou;49120;47.227;-0.73
Cholet;49300;47.045;-0.878
Cizay-la-Madeleine;49700;47.183;-0.185
Cléré-sur-Layon;49560;47.086;-0.43
Cornillé-les-Caves;49140;47.492;-0.304
Coron;49690;47.12;-0.636
Corzé;49140;47.542;-0.369
Le Coudray-Macouard;49260;47.183;-0.129
Courchamps;49260;47.198;-0.157
Courléon;49390;47.381;0.147
Denée;49190;47.378;-0.61
Dénezé-sous-Doué;49700;47.253;-0.26
Distré;49400;47.223;-0.124
Doué-en-Anjou;49700;47.192;-0.278
Durtal;49430;47.678;-0.255
Écouflant;49000;47.529;-0.518
Écuillé;49460;47.615;-0.561
Épieds;49260;47.135;-0.039
Étriché;49330;47.66;-0.452
Feneu;49460;47.584;-0.601
Les Bois d'Anjou;49250;47.483;-0.174
Fontevraud-l'Abbaye;49590;47.184;0.034
Grez-Neuville;49220;47.595;-0.696
Ingrandes-le-Fresne-sur-Loire;49123;47.416;-0.92
La Jaille-Yvon;49220;47.727;-0.688
Jarzé Villages;49140;47.558;-0.24
Les Garennes sur Loire;49320;47.4;-0.485
Juvardeil;49330;47.659;-0.514
La Lande-Chasles;49150;47.461;-0.068
Huillé-Lézigné;49430;47.637;-0.293
Le Lion-d'Angers;49220;47.631;-0.75
Loiré;49440;47.626;-0.965
Longué-Jumelles;49160;47.398;-0.108
Louresse-Rochemenier;49700;47.242;-0.307
Val d'Erdre-Auxence;49370;47.519;-0.901
Marcé;49140;47.582;-0.3
Maulévrier;49360;47.019;-0.768
Le May-sur-Èvre;49122;47.133;-0.875
Mazé-Milon;49140;47.46;-0.284
Mazières-en-Mauges;49280;47.06;-0.796
Longuenée-en-Anjou;49770;47.561;-0.684
La Ménitré;49250;47.407;-0.257
Miré;49330;47.762;-0.495
Montigné-lès-Rairies;49430;47.626;-0.214
Montilliers;49310;47.187;-0.516
Montreuil-Juigné;49460;47.541;-0.616
Montreuil-Bellay;49260;47.129;-0.125
Montreuil-sur-Loir;49140;47.594;-0.392
Montreuil-sur-Maine;49220;47.66;-0.711
Montrevault-sur-Èvre;49110;47.255;-1.052
Montsoreau;49730;47.214;0.052
Morannes sur Sarthe-Daumeray;49640;47.726;-0.403
Mouliherne;49390;47.453;0.013
Mozé-sur-Louet;49610;47.359;-0.569
Mûrs-Erigné;49610;47.395;-0.554
Neuillé;49680;47.336;-0.018
Noyant-Villages;49490;47.507;0.11
Nuaillé;49340;47.086;-0.777
Parnay;49730;47.221;0.004
Passavant-sur-Layon;49560;47.101;-0.383
La Pellerine;49490;47.459;0.132
La Plaine;49360;47.067;-0.629
Le Plessis-Grammoire;49124;47.492;-0.436
Mauges-sur-Loire;49410;47.343;-0.869
Les Ponts-de-Cé;49130;47.427;-0.513
La Possonnière;49170;47.381;-0.709
Ombrée d'Anjou;49420;47.763;-1.193
Le Puy-Notre-Dame;49260;47.114;-0.229
Les Rairies;49430;47.652;-0.217
Rochefort-sur-Loire;49190;47.351;-0.65
La Romagne;49740;47.054;-1.01
Gennes-Val-de-Loire;49350;47.374;-0.223
Rou-Marson;49400;47.245;-0.152
Saint-Augustin-des-Bois;49170;47.454;-0.8
Saint-Barthélemy-d'Anjou;49124;47.474;-0.486
Saint-Christophe-du-Bois;49280;47.029;-0.966
Saint-Clément-de-la-Place;49370;47.526;-0.734
Saint-Clément-des-Levées;49350;47.344;-0.182
Sainte-Gemmes-sur-Loire;49130;47.428;-0.576
Saint-Georges-sur-Loire;49170;47.402;-0.756
Saint-Germain-des-Prés;49170;47.41;-0.812
Saint-Jean-de-la-Croix;49130;47.411;-0.588
Saint-Just-sur-Dive;49260;47.172;-0.1
Val-du-Layon;49750;47.3;-0.64
Saint-Lambert-la-Potherie;49070;47.486;-0.691
Saint-Léger-de-Linières;49070;47.462;-0.728
Saint-Léger-sous-Cholet;49280;47.102;-0.904
Sèvremoine;49450;47.126;-0.998
Saint-Macaire-du-Bois;49260;47.113;-0.29
Saint-Martin-du-Fouilloux;49170;47.437;-0.709
Loire-Authion;49250;47.422;-0.32
Saint-Melaine-sur-Aubance;49610;47.382;-0.502
Saint-Paul-du-Bois;49310;47.089;-0.542
Saint-Philbert-du-Peuple;49160;47.391;-0.044
Verrières-en-Anjou;49480;47.512;-0.476
Sarrigné;49800;47.502;-0.386
Saumur;49400;47.267;-0.083
